0,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726732,104.05471,30.65721,0,0,0,19
1,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726735,104.05471,30.65721,0,0,0,19
2,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726738,104.05471,30.65721,0,0,0,19
3,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726741,104.05471,30.65721,0,0,0,19
4,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726744,104.05471,30.65721,0,0,0,19
5,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726747,104.05471,30.65721,0,0,0,19
6,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726750,104.05471,30.65721,0,0,0,19
7,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726753,104.05471,30.65721,0,0,0,19
8,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726756,104.05471,30.65721,0,0,0,19
9,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726765,104.05497,30.65717,10.11358019,1,0,19
10,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726768,104.05502,30.65717,5.743656822,0,0,19
11,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726774,104.05513,30.6569,19.09985004,2,0,19
12,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726777,104.05508,30.65675,20.83469664,2,0,19
13,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726780,104.055,30.65655,28.24024805,3,0,19
14,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726783,104.05487,30.6563,36.56726931,4,0,19
15,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726786,104.0547,30.65604,39.83007022,4,0,19
16,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726789,104.0545,30.65576,43.87983301,4,0,19
17,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726792,104.05428,30.65545,48.49556121,4,0,19
18,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726795,104.05407,30.65515,46.75829278,4,0,19
19,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726799,104.05392,30.65492,26.40956268,3,0,19
20,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726801,104.05379,30.65474,42.44223124,4,0,19
21,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726804,104.05371,30.65462,18.47047236,2,0,19
22,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726807,104.05367,30.65457,8.104353612,0,0,19
23,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726810,104.05361,30.65449,12.71207228,1,0,19
24,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726813,104.05351,30.65434,23.0881061,2,0,19
25,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726816,104.05339,30.65417,26.5558927,3,0,19
26,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726819,104.05326,30.654,27.16997979,3,0,19
27,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726822,104.05312,30.65383,27.81797518,3,0,19
28,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726825,104.05297,30.65363,31.78025793,3,0,19
29,94427104741584710bf155e24def1a64,091f3fffe434d73a9ad3e692fc438c67,1479726831,104.05261,30.65315,38.1363489,4,0,19
30,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679864,104.05315,30.67505,0.186811013,0,0,6
31,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679866,104.05315,30.67505,0,0,0,6
32,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679869,104.05312,30.67507,4.35917828,0,0,6
33,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679872,104.05303,30.67512,12.30498936,1,0,6
34,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679875,104.05291,30.67519,16.65229536,2,0,6
35,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679878,104.05275,30.67528,21.95635225,2,0,6
36,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679881,104.05257,30.6754,26.15502236,3,0,6
37,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679884,104.05232,30.67555,35.00746391,4,0,6
38,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679890,104.0518,30.67588,37.10823774,4,0,6
39,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679894,104.05155,30.67603,26.25551026,3,0,6
40,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679896,104.05127,30.67613,52.22959495,4,0,6
41,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679899,104.05114,30.67603,20.02964843,2,0,6
42,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679902,104.05094,30.67588,30.47496173,3,0,6
43,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679905,104.05072,30.67572,33.08760003,3,0,6
44,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679908,104.05052,30.67558,29.61469169,3,0,6
45,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679914,104.05011,30.67525,32.2439231,3,0,6
46,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679917,104.04985,30.67507,38.33123188,4,0,6
47,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679920,104.04961,30.6749,35.70692183,4,0,6
48,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679923,104.0494,30.67475,31.34994119,3,0,6
49,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679926,104.04922,30.6746,28.78341857,3,0,6
50,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679930,104.04905,30.67441,24.008873,2,0,6
51,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679932,104.04871,30.67434,60.22917158,4,0,6
52,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679935,104.04869,30.67411,30.79439575,3,0,6
53,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679938,104.04863,30.6737,55.17347247,4,0,6
54,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679941,104.04849,30.67345,37.05000415,4,0,6
55,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679944,104.04837,30.67324,31.24263509,3,0,6
56,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679947,104.04827,30.67306,26.63627666,3,0,6
57,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679950,104.04818,30.6729,23.73200481,2,0,6
58,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679953,104.0479,30.67275,37.88553331,4,0,6
59,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679956,104.04774,30.67284,21.95674031,2,0,6
60,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679959,104.04753,30.67296,28.95596416,3,0,6
61,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679962,104.04725,30.67311,37.88547404,4,0,6
62,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679965,104.04691,30.67329,45.853133,4,0,6
63,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679971,104.04616,30.67368,50.3278151,4,0,6
64,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679974,104.04574,30.67389,55.79508939,4,0,6
65,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679977,104.04531,30.6741,56.79091039,4,0,6
66,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679981,104.04488,30.67431,42.59311285,4,0,6
67,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679983,104.04445,30.67452,85.1860858,4,0,6
68,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679986,104.04402,30.67472,56.14345553,4,0,6
69,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679992,104.04315,30.67512,56.6491264,4,0,6
70,94427104741584710bf155e24def1a64,0fe8b41ad18c267ade7861cfad31bca0,1479679995,104.04274,30.67532,54.13363075,4,0,6
71,94427104741584710bf155e24def1a64,111ca02488c50f9d8899a4cec4cc6f76,1479680994,104.04286,30.69242,6.856334869,0,0,6
72,94427104741584710bf155e24def1a64,111ca02488c50f9d8899a4cec4cc6f76,1479680997,104.04314,30.6926,40.14192603,4,0,6
73,94427104741584710bf155e24def1a64,111ca02488c50f9d8899a4cec4cc6f76,1479681000,104.04345,30.69279,43.7118159,4,0,6
74,94427104741584710bf155e24def1a64,111ca02488c50f9d8899a4cec4cc6f76,1479681003,104.04378,30.69298,45.6015336,4,0,6
75,94427104741584710bf155e24def1a64,111ca02488c50f9d8899a4cec4cc6f76,1479681006,104.04415,30.69317,49.48437526,4,0,6
76,94427104741584710bf155e24def1a64,111ca02488c50f9d8899a4cec4cc6f76,1479681009,104.04456,30.69337,54.12598311,4,0,6
77,94427104741584710bf155e24def1a64,111ca02488c50f9d8899a4cec4cc6f76,1479681012,104.04501,30.69354,56.43878475,4,0,6
78,94427104741584710bf155e24def1a64,111ca02488c50f9d8899a4cec4cc6f76,1479681015,104.04547,30.69371,57.49190069,4,0,6
79,94427104741584710bf155e24def1a64,111ca02488c50f9d8899a4cec4cc6f76,1479681018,104.04596,30.69384,58.88284581,4,0,6
80,94427104741584710bf155e24def1a64,111ca02488c50f9d8899a4cec4cc6f76,1479681021,104.04642,30.69394,54.48287572,4,0,6
81,94427104741584710bf155e24def1a64,111ca02488c50f9d8899a4cec4cc6f76,1479681024,104.04685,30.69404,51.14994936,4,0,6
82,94427104741584710bf155e24def1a64,111ca02488c50f9d8899a4cec4cc6f76,1479681027,104.04726,30.69411,47.99872185,4,0,6
83,94427104741584710bf155e24def1a64,111ca02488c50f9d8899a4cec4cc6f76,1479681030,104.04767,30.69415,47.38193269,4,0,6
84,94427104741584710bf155e24def1a64,111ca02488c50f9d8899a4cec4cc6f76,1479681033,104.04809,30.69419,48.52306027,4,0,6
85,94427104741584710bf155e24def1a64,111ca02488c50f9d8899a4cec4cc6f76,1479681036,104.04853,30.69422,50.68334841,4,0,6
86,94427104741584710bf155e24def1a64,111ca02488c50f9d8899a4cec4cc6f76,1479681039,104.0489,30.69423,42.50775011,4,0,6
